zip_code,competitor_count,avg_competitor_rating,market_saturation_score,opportunity_score,avg_price_tier,total_reviews,total_population,median_age,median_household_income,per_capita_income,pct_bachelors_plus,poverty_rate,diversity_index,pct_hispanic,median_gross_rent,median_home_value,housing_occupancy_rate,unemployment_rate,income_rent_ratio,pct_transit_commuters,total_households,has_tj
93560,0.0,0.0,0.0,0.0,0.0,0.0,21300.0,31.2,76663.0,29788.0,0.1750826223964338,0.1445539906103286,0.5918631480548029,0.4731455399061033,1144.0,295500.0,0.9114077669902912,0.0861805201427843,5.584425990675991,0.0,6759.0,0
93561,0.0,0.0,0.0,0.0,0.0,0.0,31060.0,41.8,82093.0,40552.0,0.2495669614367763,0.0874436574372182,0.3885089379815594,0.2365421764327109,1216.0,358100.0,0.8867814839037861,0.0616207951070336,5.625890899122807,0.001994183631076,12203.0,0
93562,0.0,0.0,0.0,0.0,0.0,0.0,1867.0,37.9,60040.0,24226.0,0.1068965517241379,0.2019282271023031,0.3743602061219359,0.1949651847884306,785.0,68900.0,0.7377377377377378,0.0839936608557844,6.373673036093418,0.0,737.0,0
93563,0.0,0.0,0.0,0.0,0.0,0.0,222.0,31.5,86305.5,30231.0,0.3284671532846715,0.0,0.5916430771421959,0.2342342342342342,1758.0,597700.0,1.0,0.0,4.1805208333333335,0.0,41.0,0
93581,0.0,0.0,0.0,0.0,0.0,0.0,3611.0,40.9,86305.5,2127.0,0.0194060570420464,0.0,0.6341652726664436,0.4998615342010523,1758.0,597700.0,0.9309261051013704,0.0585183049870279,4.1805208333333335,0.0078601595495072,0.0,0
93591,0.0,0.0,0.0,0.0,0.0,0.0,7340.0,30.4,57826.0,21056.0,0.0736768477500582,0.1114441416893732,0.5136277908820515,0.7092643051771117,1359.0,261500.0,0.9217592592592592,0.0631955484896661,3.5458670591120924,0.0,1991.0,0
93601,0.0,0.0,0.0,0.0,0.0,0.0,1206.0,59.1,80625.0,43022.0,0.1481113320079523,0.0679933665008291,0.2072152990327096,0.1102819237147595,927.0,354000.0,0.8469539375928677,0.0741525423728813,7.247842502696872,0.0163170163170163,570.0,0
93602,0.0,0.0,0.0,0.0,0.0,0.0,3038.0,48.6,67617.0,35654.0,0.2036720751494449,0.1003949967083607,0.1751329509618271,0.0763660302830809,1311.0,339400.0,0.7179327521793275,0.0727941176470588,4.298054919908467,0.0,1153.0,0
93603,0.0,0.0,0.0,0.0,0.0,0.0,249.0,65.1,60154.0,35803.0,0.1735537190082644,0.2730923694779116,0.0,0.0,1758.0,597700.0,0.6558139534883721,0.0,4.1805208333333335,0.0,141.0,0
93604,0.0,0.0,0.0,0.0,0.0,0.0,366.0,64.3,108750.0,63382.0,0.3691275167785235,0.1775956284153005,0.1413001284003703,0.0765027322404371,1758.0,887300.0,0.1269076305220883,0.0,4.1805208333333335,0.0,158.0,0
93606,0.0,0.0,0.0,0.0,0.0,0.0,1129.0,23.9,41429.0,15089.0,0.1946564885496183,0.3720106288751107,0.5302559514878763,0.8839681133746679,980.0,204000.0,0.9310344827586208,0.2189239332096475,3.522874149659864,0.0,270.0,0
93608,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,36.5,42222.0,17157.0,0.0084745762711864,0.2927308447937131,0.4362939809487041,0.9783889980353636,752.0,597700.0,0.915360501567398,0.0993377483443708,4.678856382978723,0.0,292.0,0
93609,0.0,0.0,0.0,0.0,0.0,0.0,4889.0,31.8,64000.0,22209.0,0.1496225120109814,0.1491102474943751,0.5536583911924614,0.6706893025158519,1172.0,258300.0,0.8878314072059823,0.0722171113155473,4.550625711035267,0.0,1306.0,0
93610,0.0,0.0,0.0,0.0,0.0,0.0,23795.0,34.6,69383.0,22324.0,0.1309738924543585,0.127043496532885,0.5826252191487504,0.477621349022904,1077.0,300600.0,0.9346049046321526,0.0967178335205291,5.368539151965336,0.0041158103888731,5488.0,0
93611,16.0,4.0375,12.92,0.077,1.8,1489.0,46620.0,38.2,113672.0,45874.0,0.345509645464025,0.0522522522522522,0.5731679615580716,0.2926211926211926,1982.0,426100.0,0.9604166666666668,0.0581375108790252,4.779347460477632,0.0030131826741996,15213.0,1
93612,36.0,3.911111111111112,28.16,0.035,1.411764705882353,1403.0,37138.0,33.4,60721.0,29958.0,0.2053874844591794,0.1442727125854919,0.5795429858483341,0.4576983143949593,1286.0,289000.0,0.968451842050282,0.0718686922341442,3.934745982374287,0.0126747991669146,13906.0,0
93614,0.0,0.0,0.0,0.0,0.0,0.0,11760.0,43.1,90838.0,38175.0,0.2848925930273506,0.0720238095238095,0.295162575377226,0.1516156462585034,1565.0,346500.0,0.8676793923645812,0.0851195383347073,4.836954206602769,0.0104043509103807,4341.0,0
93615,0.0,0.0,0.0,0.0,0.0,0.0,5767.0,27.7,57191.0,18814.0,0.0535264483627204,0.2179642795214149,0.4170298540690234,0.9401768683891104,1162.0,205000.0,0.9594771241830066,0.127633209417596,4.101477337923121,0.0,1468.0,0
93616,0.0,0.0,0.0,0.0,0.0,0.0,2163.0,32.1,50625.0,18826.0,0.0686900958466453,0.2931114193250115,0.4509018085261896,0.8502080443828016,838.0,228200.0,0.9404388714733544,0.1174785100286533,5.034307875894988,0.0,600.0,0
93618,0.0,0.0,0.0,0.0,0.0,0.0,32334.0,28.3,56950.0,20930.0,0.1240318842218327,0.2716954289602276,0.4689450890457847,0.8659615265664625,1067.0,267800.0,0.9513976041072448,0.1105845181674565,4.447828803498907,0.0010073875083948,8339.0,0
93619,9.0,4.466666666666667,8.04,0.123,0.0,141.0,50848.0,35.0,131268.0,49548.0,0.4060133700852263,0.0607496853366897,0.5528447036670834,0.2436477344241661,2253.0,526100.0,0.9650302207968422,0.0490861837692823,4.855304039059033,0.0037092323698376,15647.0,0
93620,0.0,0.0,0.0,0.0,0.0,0.0,9363.0,37.3,51135.0,24456.0,0.0811120196238757,0.1540104667307487,0.4960111795128656,0.75008010253124,1036.0,275900.0,0.9436173582515046,0.1134342706080269,4.113175675675675,0.0037164093767867,2979.0,0
93621,0.0,0.0,0.0,0.0,0.0,0.0,173.0,53.3,86305.5,68903.0,0.1098265895953757,0.0462427745664739,0.0776504393731831,0.0,1758.0,597700.0,0.5297619047619048,0.0,4.1805208333333335,0.0,89.0,0
